type,properties/plant_code,properties/PLANT_NAME,properties/UTILITY_ID,properties/UTILITY_NA,properties/primary_fu,total_cap,properties/cap_coal,properties/cap_ng,properties/cap_pet,properties/cap_otherf,properties/cap_nuc,properties/cap_bio,properties/cap_geo,properties/cap_hydro,properties/cap_pump,properties/cap_solar,properties/cap_wind,properties/cap_wood,properties/cap_other,properties/Capacity_b,properties/producer_t,properties/Source,properties/PrimaryFue,geometry/type,lon,lat
Feature,56501,Pomeroy Wind Farm,12341,MidAmerican Energy Co,WND,286.4,0,0,0,,0,,,0,0,0,286.4,,,Wind = 286.4 MW,Electric Utility,EIA,Wind,Point,-94.74669999961321,42.584200000191444
Feature,56502,Emporia Energy Center,22500,Westar Energy Inc,NG,660,0,660,0,,0,,,0,0,0,0,,,Natural Gas = 660 MW,Electric Utility,EIA,Natural Gas,Point,-96.06524700026901,38.445883000160755
Feature,56503,Riley Generating Station,21158,City of Zeeland - (MI),NG,10,0,10,0,,0,,,0,0,0,0,,,Natural Gas = 10 MW,Electric Utility,EIA,Natural Gas,Point,-86.00529999979578,42.833299999838616
Feature,56504,Municipal Power Plant,21158,City of Zeeland - (MI),NG,2,0,2,0,,0,,,0,0,0,0,,,Natural Gas = 2 MW,Electric Utility,EIA,Natural Gas,Point,-86.0333000003149,42.816700000027986
Feature,56505,Jonesboro City Water & Light Plant,9879,City Water and Light Plant,NG,177,0,177,0,,0,,,0,0,0,0,,,Natural Gas = 177 MW,Electric Utility,EIA,Natural Gas,Point,-90.72537700028947,35.848560999865164
Feature,56506,Scurry County Wind LP,49893,Invenergy Services LLC,WND,130.5,0,0,0,,0,,,0,0,0,130.5,,,Wind = 130.5 MW,IPP,EIA,Wind,Point,-100.99520000031598,32.7204000001489
Feature,56509,Tesoro SLC Cogeneration Plant,54911,Tesoro Refng Marketing Co Mntn Region,NG,22,0,22,0,,0,,,0,0,0,0,,,Natural Gas = 22 MW,Industrial,EIA,Natural Gas,Point,-111.90379999970958,40.79309999996991
Feature,56510,Frey Farm Landfill,55723,PPL Renewable Energy LLC,BIO,3.2,0,0,0,,0,3.2,,0,0,0,0,,,Biomass = 3.2 MW,Electric CHP,EIA,Biomass,Point,-76.44420000000748,39.95889999965759
Feature,56511,Pennsauken Landfill,55723,PPL Renewable Energy LLC,BIO,1.8,0,0,0,,0,1.8,,0,0,0,0,,,Biomass = 1.8 MW,IPP,EIA,Biomass,Point,-75.0399999997552,39.989399999786514
Feature,56512,GLRA Landfill,55723,PPL Renewable Energy LLC,BIO,3.2,0,0,0,,0,3.2,,0,0,0,0,,,Biomass = 3.2 MW,IPP,EIA,Biomass,Point,-76.49310000000936,40.366399999907266
Feature,56513,Whitemarsh Central Utility Plant,55723,PPL Renewable Energy LLC,NG,1.6,0,1.6,0,,0,,,0,0,0,0,,,Natural Gas = 1.6 MW,Electric CHP,EIA,Natural Gas,Point,-75.24280000035817,40.097500000141444
Feature,56516,Plains End II LLC,15142,Plains End Operating Services LLC,NG,116.2,0,116.2,0,,0,,,0,0,0,0,,,Natural Gas = 116.2 MW,IPP,EIA,Natural Gas,Point,-105.22559999985006,39.85860000007381
Feature,56517,West Diesel Generation Unit,15180,City of Pocahontas - (IA),PET,3.8,0,0,3.8,,0,,,0,0,0,0,,,Petroleum = 3.8 MW,Electric Utility,EIA,Petroleum,Point,-94.66439399969614,42.73029099991839
Feature,56518,South Energy Center,6909,Gainesville Regional Utilities,NG,4.3,0,4.3,0,,0,,,0,0,0,0,,,Natural Gas = 4.3 MW,Electric Utility,EIA,Natural Gas,Point,-82.33999999983696,29.63830000014842
Feature,56519,Salem Electric Department,16558,City of Salem - (VA),PET,1.3,0,0,1.3,,0,,,0,0,0,0,,,Petroleum = 1.3 MW,Electric Utility,EIA,Petroleum,Point,-80.06999999984355,37.28939999985402
Feature,56520,Deertrack Park Gas Recovery,54842,WM Renewable Energy LLC,BIO,6.4,0,0,0,,0,6.4,,0,0,0,0,,,Biomass = 6.4 MW,IPP,EIA,Biomass,Point,-88.75670000007771,43.08889999999792
Feature,56521,Lake Mills Gas Recovery,54842,WM Renewable Energy LLC,BIO,4.8,0,0,0,,0,4.8,,0,0,0,0,,,Biomass = 4.8 MW,IPP,EIA,Biomass,Point,-93.5589000001904,43.38639999974575
Feature,56522,Springhill Gas Recovery Plant,54842,WM Renewable Energy LLC,BIO,4.8,0,0,0,,0,4.8,,0,0,0,0,,,Biomass = 4.8 MW,IPP,EIA,Biomass,Point,-85.42611100027246,30.92833300011304
Feature,56523,Two Pine Landfill Gas Recovery,54842,WM Renewable Energy LLC,BIO,4.8,0,0,0,,0,4.8,,0,0,0,0,,,Biomass = 4.8 MW,IPP,EIA,Biomass,Point,-92.16560000039043,34.83639999981979
Feature,56524,Austin Gas Recovery,54842,WM Renewable Energy LLC,BIO,6.4,0,0,0,,0,6.4,,0,0,0,0,,,Biomass = 6.4 MW,IPP,EIA,Biomass,Point,-97.62170000023609,30.334399999779137
Feature,56525,Timberline Trail Gas Recovery,54842,WM Renewable Energy LLC,BIO,4,0,0,0,,0,4,,0,0,0,0,,,Biomass = 4 MW,IPP,EIA,Biomass,Point,-91.3582999996485,45.453299999872264
Feature,56526,Chaffee Gas Recovery,54842,WM Renewable Energy LLC,BIO,6.4,0,0,0,,0,6.4,,0,0,0,0,,,Biomass = 6.4 MW,IPP,EIA,Biomass,Point,-78.48640000002526,42.583099999939954
Feature,56527,Fitchburg Gas Recovery,54842,WM Renewable Energy LLC,BIO,4.8,0,0,0,,0,4.8,,0,0,0,0,,,Biomass = 4.8 MW,IPP,EIA,Biomass,Point,-71.88389999968919,42.51439999999588
Feature,56528,Skyline Gas Recovery,54842,WM Renewable Energy LLC,BIO,6.4,0,0,0,,0,6.4,,0,0,0,0,,,Biomass = 6.4 MW,IPP,EIA,Biomass,Point,-96.66530000018838,32.53970000022471
Feature,56529,Five Oaks Gas Recovery,54842,WM Renewable Energy LLC,BIO,3.2,0,0,0,,0,3.2,,0,0,0,0,,,Biomass = 3.2 MW,IPP,EIA,Biomass,Point,-89.36830000035472,39.567800000185805
Feature,56530,DADS Gas Recovery,54842,WM Renewable Energy LLC,BIO,3.2,0,0,0,,0,3.2,,0,0,0,0,,,Biomass = 3.2 MW,IPP,EIA,Biomass,Point,-104.71610000038163,39.6521999998998
Feature,56531,Waste Management Bethel LFGTE,54842,WM Renewable Energy LLC,BIO,4.8,0,0,0,,0,4.8,,0,0,0,0,,,Biomass = 4.8 MW,IPP,EIA,Biomass,Point,-76.42720000039813,37.071900000318664
Feature,56532,Colusa Generating Station,14328,Pacific Gas & Electric Co,NG,640,0,640,0,,0,,,0,0,0,0,,,Natural Gas = 640 MW,Electric Utility,EIA,Natural Gas,Point,-122.2700000000578,39.36610000032463
Feature,56533,Bradley Gas Recovery,55733,Waste Management Energy Solutions Inc,BIO,6.5,0,0,0,,0,6.5,,0,0,0,0,,,Biomass = 6.5 MW,IPP,EIA,Biomass,Point,-118.38059999998019,34.2356000003575
Feature,56534,El Sobrante Gas Recovery,55733,Waste Management Energy Solutions Inc,BIO,3.9,0,0,0,,0,3.9,,0,0,0,0,,,Biomass = 3.9 MW,IPP,EIA,Biomass,Point,-117.47273500006136,33.782022999813435
Feature,56535,Waste Management Simi Valley LFGTE,55733,Waste Management Energy Solutions Inc,BIO,2.6,0,0,0,,0,2.6,,0,0,0,0,,,Biomass = 2.6 MW,IPP,EIA,Biomass,Point,-118.79440000006771,34.282199999745714
Feature,56536,Cow Branch Wind Power LLC,55734,Cow Branch,WND,50.4,0,0,0,,0,,,0,0,0,50.4,,,Wind = 50.4 MW,IPP,EIA,Wind,Point,-95.46830000000465,40.45349999989387
Feature,56537,CR Clearing LLC,55735,Conception,WND,50.4,0,0,0,,0,,,0,0,0,50.4,,,Wind = 50.4 MW,IPP,EIA,Wind,Point,-94.67220000018902,40.25719999984187
Feature,56538,Loess Hills Wind Farm LLC,55736,Loess Hills,WND,5,0,0,0,,0,,,0,0,0,5,,,Wind = 5 MW,IPP,EIA,Wind,Point,-95.54000000009559,40.41440000015595
Feature,56539,Clark-Floyd Landfill Gas Generating,9267,"Hoosier Energy R E C, Inc",BIO,3.6,0,0,0,,0,3.6,,0,0,0,0,,,Biomass = 3.6 MW,Electric Utility,EIA,Biomass,Point,-85.83750000029085,38.45639999970212
Feature,56540,Galena 2 Geothermal Power Plant,34691,Ormat Nevada Inc,GEO,9.2,0,0,0,,0,,9.2,0,0,0,0,,,Geothermal = 9.2 MW,IPP,EIA,Geothermal,Point,-119.76450699957374,39.373188999684494
Feature,56541,Galena 3 Geothermal Power Plant,34691,Ormat Nevada Inc,GEO,15.8,0,0,0,,0,,15.8,0,0,0,0,,,Geothermal = 15.8 MW,IPP,EIA,Geothermal,Point,-119.74890799990507,39.38872200015561
Feature,56542,Kasidaya Creek Hydro,219,Alaska Power and Telephone Co,HYC,3,0,0,0,,0,,,3,0,0,0,,,Hydro = 3 MW,Electric Utility,EIA,Hydroelectric,Point,-135.34080000041067,59.4072000000637
Feature,56543,Eastridge Wind Project,34505,Edison Mission Energy,WND,10.4,0,0,0,,0,,,0,0,0,10.4,,,Wind = 10.4 MW,IPP,EIA,Wind,Point,-95.92220000026455,43.93580000013427
Feature,56544,Windom Wind Project,34505,Edison Mission Energy,WND,15.6,0,0,0,,0,,,0,0,0,15.6,,,Wind = 15.6 MW,IPP,EIA,Wind,Point,-95.13060000037196,43.95780000004093
Feature,56545,Seneca City of,16921,City of Seneca - (SC),PET,9,0,0,9,,0,,,0,0,0,0,,,Petroleum = 9 MW,Electric Utility,EIA,Petroleum,Point,-82.95249999973923,34.68749999980786
Feature,56546,Cornelius Delivery No 1,13630,North Carolina Mun Power Agny #1,PET,2,0,0,2,,0,,,0,0,0,0,,,Petroleum = 2 MW,Electric Utility,EIA,Petroleum,Point,-80.85580000015476,35.48689999987481
Feature,56547,Bostic Delivery No 2,13630,North Carolina Mun Power Agny #1,PET,1,0,0,1,,0,,,0,0,0,0,,,Petroleum = 1 MW,Electric Utility,EIA,Petroleum,Point,-81.83440000024193,35.36190000024141
Feature,56548,Drexel Operations Center,13630,North Carolina Mun Power Agny #1,PET,2,0,0,2,,0,,,0,0,0,0,,,Petroleum = 2 MW,Electric Utility,EIA,Petroleum,Point,-81.60720000031587,35.74809999978097
Feature,56549,Granite Falls Walmart,13630,North Carolina Mun Power Agny #1,PET,2,0,0,2,,0,,,0,0,0,0,,,Petroleum = 2 MW,Electric Utility,EIA,Petroleum,Point,-81.39279999965181,35.781100000099684
Feature,56550,Huntersville Delivery No 2,13630,North Carolina Mun Power Agny #1,PET,2,0,0,2,,0,,,0,0,0,0,,,Petroleum = 2 MW,Electric Utility,EIA,Petroleum,Point,-80.83280000004916,35.38330000011661
Feature,56551,Landis Delivery No 2,13630,North Carolina Mun Power Agny #1,PET,2,0,0,2,,0,,,0,0,0,0,,,Petroleum = 2 MW,Electric Utility,EIA,Petroleum,Point,-80.61170000017846,35.54059999994659
Feature,56552,Statesville Delivery No 3,13630,North Carolina Mun Power Agny #1,PET,2,0,0,2,,0,,,0,0,0,0,,,Petroleum = 2 MW,Electric Utility,EIA,Petroleum,Point,-80.85420000002243,35.79720000023035
Feature,56553,Catawba River Pollution Control,12944,City of Morganton - (NC),PET,1.1,0,0,1.1,,0,,,0,0,0,0,,,Petroleum = 1.1 MW,Commercial,EIA,Petroleum,Point,-81.66430000009761,35.77660000010494
Feature,56554,Salt Lake Energy Systems,56355,LES Project Holdings LLC,BIO,3.1,0,0,0,,0,3.1,,0,0,0,0,,,Biomass = 3.1 MW,IPP,EIA,Biomass,Point,-112.03390000013891,40.746100000096156
Feature,56555,Wind Capital Holdings LLC,55737,Wind Capital Holdings LLC,WND,56.7,0,0,0,,0,,,0,0,0,56.7,,,Wind = 56.7 MW,IPP,EIA,Wind,Point,-94.4868999996859,40.10059999984015
Feature,56556,PPS Power Plant No 1,55772,Paducah Power System,NG,110,0,110,0,,0,,,0,0,0,0,,,Natural Gas = 110 MW,Electric Utility,EIA,Natural Gas,Point,-88.61586199957775,37.033850000180166
Feature,56557,EXC Wind 1 LLC,55838,EXC Wind 1,WND,10,0,0,0,,0,,,0,0,0,10,,,Wind = 10 MW,IPP,EIA,Wind,Point,-101.4958000003958,36.49830000008148
Feature,56558,EXC Wind 2 LLC,55837,EXC Wind 2,WND,10,0,0,0,,0,,,0,0,0,10,,,Wind = 10 MW,IPP,EIA,Wind,Point,-101.45969999965594,36.48860000006673
Feature,56559,EXC Wind 3 LLC,55836,EXC Wind 3,WND,10,0,0,0,,0,,,0,0,0,10,,,Wind = 10 MW,IPP,EIA,Wind,Point,-101.3497000004398,36.44169999992399
Feature,56560,EXC Wind 4 LLC,55835,EXC Wind 4,WND,79.8,0,0,0,,0,,,0,0,0,79.8,,,Wind = 79.8 MW,IPP,EIA,Wind,Point,-101.38640000033098,36.41440000035434
Feature,56561,EXC Wind 5 LLC,55834,EXC Wind 5,WND,10,0,0,0,,0,,,0,0,0,10,,,Wind = 10 MW,IPP,EIA,Wind,Point,-101.87609999995848,36.445300000123375
Feature,56562,EXC Wind 6 LLC,55833,EXC Wind 6,WND,10,0,0,0,,0,,,0,0,0,10,,,Wind = 10 MW,IPP,EIA,Wind,Point,-101.8222000004414,36.466900000042216
Feature,56563,Peetz Table Wind Energy,55785,FPL Peetz Table Wind Energy,WND,199.5,0,0,0,,0,,,0,0,0,199.5,,,Wind = 199.5 MW,IPP,EIA,Wind,Point,-103.16440000005753,40.94559999966723
Feature,56564,John W Turk Jr Power Plant,17698,Southwestern Electric Power Co,COAL,609,609,0,0,,0,,,0,0,0,0,,,Coal = 609 MW,Electric Utility,EIA,Coal,Point,-93.81194399993623,33.64972199970705
Feature,56565,J Lamar Stall Unit,17698,Southwestern Electric Power Co,NG,507,0,507,0,,0,,,0,0,0,0,,,Natural Gas = 507 MW,Electric Utility,EIA,Natural Gas,Point,-93.76012499987709,32.51946999964048
Feature,56568,Nellis Air Force Base Solar Array,56203,Solar Star NAFB LLC,SUN,14,0,0,0,,0,,,0,0,14,0,,,Solar = 14 MW,Commercial,EIA,Solar,Point,-115.05439999976987,36.26027800008737
Feature,56569,Niland Gas Turbine Plant,9216,Imperial Irrigation District,NG,95,0,95,0,,0,,,0,0,0,0,,,Natural Gas = 95 MW,Electric Utility,EIA,Natural Gas,Point,-115.50445600023289,33.238841999796264
Feature,56570,Terra-Gen VG Wind LLC,2770,Terra-Gen Operating Co LLC,WND,7.4,0,0,0,,0,,,0,0,0,7.4,,,Wind = 7.4 MW,IPP,EIA,Wind,Point,-118.37890000028875,35.11610000001932
Feature,56571,Eastern Landfill Gas LLC,55796,Eastern Landfill Gas LLC,BIO,3,0,0,0,,0,3,,0,0,0,0,,,Biomass = 3 MW,IPP,EIA,Biomass,Point,-76.40420000029252,39.39080000026995
Feature,56572,Bethlehem Renewable Energy LLC,55795,Bethlehem Renewable Energy LLC,BIO,4.7,0,0,0,,0,4.7,,0,0,0,0,,,Biomass = 4.7 MW,IPP,EIA,Biomass,Point,-75.31023599962933,40.62158199984598
Feature,56573,FPL Energy Oliver Wind II LLC,54799,FPL Energy Oliver County Wind II LLC,WND,48,0,0,0,,0,,,0,0,0,48,,,Wind = 48 MW,IPP,EIA,Wind,Point,-101.19771600033852,47.152847000245316
Feature,56575,Steel Winds Wind Farm,59155,"First Wind O&M, LLC",WND,20,0,0,0,,0,,,0,0,0,20,,,Wind = 20 MW,IPP,EIA,Wind,Point,-78.8674999996541,42.816700000027986
Feature,56577,Shane's Wind Machine,55832,Cowell,WND,1.3,0,0,0,,0,,,0,0,0,1.3,,,Wind = 1.3 MW,IPP,EIA,Wind,Point,-96.1361000004381,44.15079999995464
Feature,56578,Roadrunner I LLC,56808,Norgard 1,WND,1.3,0,0,0,,0,,,0,0,0,1.3,,,Wind = 1.3 MW,IPP,EIA,Wind,Point,-96.43420000038893,44.29109999999242
Feature,56579,Windy Dog I LLC,56808,Norgard 1,WND,1.3,0,0,0,,0,,,0,0,0,1.3,,,Wind = 1.3 MW,IPP,EIA,Wind,Point,-96.4257000001351,44.28509999999107
Feature,56580,Blue Breezes LLC,56807,Moore 1,WND,1.3,0,0,0,,0,,,0,0,0,1.3,,,Wind = 1.3 MW,IPP,EIA,Wind,Point,-94.15360000041711,43.65580000020726
Feature,56581,Blue Breezes II LLC,56807,Moore 1,WND,1.3,0,0,0,,0,,,0,0,0,1.3,,,Wind = 1.3 MW,IPP,EIA,Wind,Point,-94.15639999975039,43.65580000020726
Feature,56582,Breezy Bucks II LLC,56808,Norgard 1,WND,1.3,0,0,0,,0,,,0,0,0,1.3,,,Wind = 1.3 MW,IPP,EIA,Wind,Point,-96.33170000044561,44.3144000002293
Feature,56583,Salty Dog I LLC,56808,Norgard 1,WND,1.3,0,0,0,,0,,,0,0,0,1.3,,,Wind = 1.3 MW,IPP,EIA,Wind,Point,-96.32580000040682,44.31469999998822
Feature,56584,Salty Dog II LLC,56808,Norgard 1,WND,1.3,0,0,0,,0,,,0,0,0,1.3,,,Wind = 1.3 MW,IPP,EIA,Wind,Point,-96.43329999986534,44.28760000014921
Feature,56585,Wallys Wind Farm LLC,56808,Norgard 1,WND,1.3,0,0,0,,0,,,0,0,0,1.3,,,Wind = 1.3 MW,IPP,EIA,Wind,Point,-96.43324999963662,44.28509999999107
Feature,56586,Sunset Breeze LLC,57157,Wolf Wind Project,WND,1.3,0,0,0,,0,,,0,0,0,1.3,,,Wind = 1.3 MW,IPP,EIA,Wind,Point,-95.77809999957566,43.5810999998576
Feature,56587,Minnesota Breeze LLC,57157,Wolf Wind Project,WND,1.3,0,0,0,,0,,,0,0,0,1.3,,,Wind = 1.3 MW,IPP,EIA,Wind,Point,-95.77809999957566,43.5833000000871
Feature,56588,G Flow Wind LLC,57157,Wolf Wind Project,WND,1.3,0,0,0,,0,,,0,0,0,1.3,,,Wind = 1.3 MW,IPP,EIA,Wind,Point,-95.77610000030855,43.5857999998335
Feature,56589,Wolf Wind Enterprises LLC,57157,Wolf Wind Project,WND,1.3,0,0,0,,0,,,0,0,0,1.3,,,Wind = 1.3 MW,IPP,EIA,Wind,Point,-95.77770000044089,43.5833000000871
Feature,56590,Green Acres Breeze LLC,57157,Wolf Wind Project,WND,1.3,0,0,0,,0,,,0,0,0,1.3,,,Wind = 1.3 MW,IPP,EIA,Wind,Point,-95.78029999975759,43.5810999998576
Feature,56591,Horseshoe Bend Wind Park,56568,United Materials of Great Falls Inc,WND,9,0,0,0,,0,,,0,0,0,9,,,Wind = 9 MW,IPP,EIA,Wind,Point,-111.43919999991218,47.49829999977359
Feature,56592,Champion Wind Farm LLC,56215,E ON Climate Renewables N America LLC,WND,126.5,0,0,0,,0,,,0,0,0,126.5,,,Wind = 126.5 MW,IPP,EIA,Wind,Point,-100.64809999990585,32.398300000327374
Feature,56593,Roscoe Wind Farm LLC,56215,E ON Climate Renewables N America LLC,WND,209,0,0,0,,0,,,0,0,0,209,,,Wind = 209 MW,IPP,EIA,Wind,Point,-100.66640000007187,32.46940000023091
Feature,56594,Munnsville Wind Farm LLC,56215,E ON Climate Renewables N America LLC,WND,34.5,0,0,0,,0,,,0,0,0,34.5,,,Wind = 34.5 MW,IPP,EIA,Wind,Point,-75.56969999999596,42.90859999987182
Feature,56595,Breezy Bucks I LLC,56808,Norgard 1,WND,1.3,0,0,0,,0,,,0,0,0,1.3,,,Wind = 1.3 MW,IPP,EIA,Wind,Point,-96.33170000044561,44.31969999984116
Feature,56596,Wygen III,19545,Black Hills Power Inc,COAL,100,100,0,0,,0,,,0,0,0,0,,,Coal = 100 MW,Electric Utility,EIA,Coal,Point,-105.38060000009298,44.29189999993847
Feature,56597,Elm Street Substation Generators,6205,City of Farmington - (MO),PET,5.2,0,0,5.2,,0,,,0,0,0,0,,,Petroleum = 5.2 MW,Electric Utility,EIA,Petroleum,Point,-90.41560000028468,37.78140000013952
Feature,56598,Walton Street Substation,6205,City of Farmington - (MO),PET,3.9,0,0,3.9,,0,,,0,0,0,0,,,Petroleum = 3.9 MW,Electric Utility,EIA,Petroleum,Point,-90.43359999997675,37.788100000185594
Feature,56599,Jefferson Street Substation,6205,City of Farmington - (MO),PET,3.9,0,0,3.9,,0,,,0,0,0,0,,,Petroleum = 3.9 MW,Electric Utility,EIA,Petroleum,Point,-90.42580000022997,37.76939999988172
Feature,56600,Overall Road Station,6205,City of Farmington - (MO),PET,5.2,0,0,5.2,,0,,,0,0,0,0,,,Petroleum = 5.2 MW,Electric Utility,EIA,Petroleum,Point,-90.45259999975153,37.76080000013349
Feature,56602,Snyder Wind Farm,55847,Snyder Wind Farm LLC,WND,63,0,0,0,,0,,,0,0,0,63,,,Wind = 63 MW,IPP,EIA,Wind,Point,-100.73894899973446,32.73929399996054
Feature,56603,San Jacinto County Peaking Facility,39347,"East Texas Electric Coop, Inc",NG,146.5,0,146,0.5,,0,,,0,0,0,0,,,Natural Gas = 146 MW  Petroleum = 0.5 MW,Electric Utility,EIA,Natural Gas,Point,-95.01180000042801,30.419300000378996
Feature,56604,Hardin County Peaking Facility,39347,"East Texas Electric Coop, Inc",NG,146,0,146,0,,0,,,0,0,0,0,,,Natural Gas = 146 MW,Electric Utility,EIA,Natural Gas,Point,-94.25259999962181,30.30379999991624
Feature,56605,Langdon Wind  LLC,55799,FPL Energy Langdon Wind LLC,WND,159,0,0,0,,0,,,0,0,0,159,,,Wind = 159 MW,IPP,EIA,Wind,Point,-98.31499999963444,48.62999999992269
Feature,56606,Culbertson Generation Station,1307,Basin Electric Power Coop,NG,90.8,0,90.8,0,,0,,,0,0,0,0,,,Natural Gas = 90.8 MW,Electric Utility,EIA,Natural Gas,Point,-104.39166699999117,48.210000000134706
Feature,56607,Prairie Winds ND1,1307,Basin Electric Power Coop,WND,115.5,0,0,0,,0,,,0,0,0,115.5,,,Wind = 115.5 MW,Electric Utility,EIA,Wind,Point,-101.26918899975041,47.93362100011309
Feature,56608,Prairie Winds SD1,1307,Basin Electric Power Coop,WND,162,0,0,0,,0,,,0,0,0,162,,,Wind = 162 MW,Electric Utility,EIA,Wind,Point,-98.78749999963603,43.88638899998317
Feature,56609,Dry Fork Station,1307,Basin Electric Power Coop,COAL,380,380,0,0,,0,,,0,0,0,0,,,Coal = 380 MW,Electric Utility,EIA,Coal,Point,-105.46083300004972,44.38888899993544
Feature,56610,Deer Creek Station,1307,Basin Electric Power Coop,NG,290,0,290,0,,0,,,0,0,0,0,,,Natural Gas = 290 MW,Electric Utility,EIA,Natural Gas,Point,-96.52666699989322,44.29083300019652
Feature,56611,Sandy Creek Energy Station,55861,Sandy Creek Energy Associates  L P,COAL,936.5,936.5,0,0,,0,,,0,0,0,0,,,Coal = 936.5 MW,IPP,EIA,Coal,Point,-96.9571489995728,31.474377999952942
Feature,56613,Logan Wind Energy,55862,Logan Wind Energy LLC,WND,201,0,0,0,,0,,,0,0,0,201,,,Wind = 201 MW,IPP,EIA,Wind,Point,-103.14520000026621,40.95350000018145
Feature,56614,Old Trail Wind Farm,55866,Old Trail Wind Farm LLC,WND,198,0,0,0,,0,,,0,0,0,198,,,Wind = 198 MW,IPP,EIA,Wind,Point,-88.79889999997464,40.47919999981023
Feature,56615,Rancho Penasquitos,27075,San Diego County Water Auth,HYC,4.4,0,0,0,,0,,,4.4,0,0,0,,,Hydro = 4.4 MW,IPP,EIA,Hydroelectric,Point,-117.11366899989225,32.93694999985844
Feature,56616,Snowflake White Mountain Power LLC,55925,Snowflake Power LLC,WOOD,26,0,0,0,,0,,,0,0,0,0,26,,Wood = 26 MW,IPP,EIA,Wood,Point,-110.33495300036134,34.503158000354965
Feature,56617,Fenton Wind Farm,5906,EDF Renewable Services Inc,WND,205.5,0,0,0,,0,,,0,0,0,205.5,,,Wind = 205.5 MW,IPP,EIA,Wind,Point,-96.01833300018883,43.852778000167305
Feature,56618,Noble Clinton Windpark LLC,55868,Noble Wind Operations LLC,WND,100.5,0,0,0,,0,,,0,0,0,100.5,,,Wind = 100.5 MW,IPP,EIA,Wind,Point,-74.00610000003516,44.891400000007245
Feature,56619,Noble Ellenburg Windpark LLC,55868,Noble Wind Operations LLC,WND,81,0,0,0,,0,,,0,0,0,81,,,Wind = 81 MW,IPP,EIA,Wind,Point,-74.00610000003516,44.891400000007245
Feature,56620,Noble Bliss Windpark LLC,55868,Noble Wind Operations LLC,WND,100.5,0,0,0,,0,,,0,0,0,100.5,,,Wind = 100.5 MW,IPP,EIA,Wind,Point,-78.30469999981989,42.536700000240906
Feature,56621,Sleeping Bear LLC,34505,Edison Mission Energy,WND,94.5,0,0,0,,0,,,0,0,0,94.5,,,Wind = 94.5 MW,IPP,EIA,Wind,Point,-99.50055600029103,36.64027799980332
Feature,56622,Providence Heights Wind LLC,15399,Iberdrola Renewables Inc,WND,72,0,0,0,,0,,,0,0,0,72,,,Wind = 72 MW,IPP,EIA,Wind,Point,-89.55720000025725,41.22940000014673
Feature,56623,Elkhorn Valley Wind Farm,55880,Telocaset Wind Power Partners,WND,100.7,0,0,0,,0,,,0,0,0,100.7,,,Wind = 100.7 MW,IPP,EIA,Wind,Point,-117.86999999997163,45.18969999971802
Feature,56624,BC Energy LLC,57158,Ewington Wind Project,WND,4,0,0,0,,0,,,0,0,0,4,,,Wind = 4 MW,IPP,EIA,Wind,Point,-95.42530000004157,43.61829999986861
Feature,56625,KC Energy LLC,57158,Ewington Wind Project,WND,4,0,0,0,,0,,,0,0,0,4,,,Wind = 4 MW,IPP,EIA,Wind,Point,-95.41690000024518,43.62919999995593
Feature,56626,K&D Energy LLC,57158,Ewington Wind Project,WND,4,0,0,0,,0,,,0,0,0,4,,,Wind = 4 MW,IPP,EIA,Wind,Point,-95.41719999982082,43.618100000173314
Feature,56627,KSS Turbines LLC,57158,Ewington Wind Project,WND,4,0,0,0,,0,,,0,0,0,4,,,Wind = 4 MW,IPP,EIA,Wind,Point,-95.43140000009693,43.6246999997684
Feature,56628,Prairie Wind Power LLC,56805,Exelon Wind LLC,WND,4,0,0,0,,0,,,0,0,0,4,,,Wind = 4 MW,IPP,EIA,Wind,Point,-95.38330000016121,43.59580000021625
Feature,56629,Waterbury Generation,54895,FirstLight Power Resources Services LLC,NG,95,0,95,0,,0,,,0,0,0,0,,,Natural Gas = 95 MW,IPP,EIA,Natural Gas,Point,-73.04170000022411,41.544400000308556
Feature,56630,Taconite Ridge 1 Wind Energy Center,12647,Minnesota Power Inc,WND,25,0,0,0,,0,,,0,0,0,25,,,Wind = 25 MW,Electric Utility,EIA,Wind,Point,-92.59170000014777,47.574699999873076
Feature,56633,Dutch Hill Wind Project,59155,"First Wind O&M, LLC",WND,37.5,0,0,0,,0,,,0,0,0,37.5,,,Wind = 37.5 MW,IPP,EIA,Wind,Point,-77.49670000036753,42.545599999715236
Feature,56634,Cohocton Wind Project,59155,"First Wind O&M, LLC",WND,87.5,0,0,0,,0,,,0,0,0,87.5,,,Wind = 87.5 MW,IPP,EIA,Wind,Point,-77.52000000004878,42.450000000116574
Feature,56635,Harvest Windfarm LLC,55873,Harvest I,WND,52.8,0,0,0,,0,,,0,0,0,52.8,,,Wind = 52.8 MW,IPP,EIA,Wind,Point,-83.20639999962773,43.82999999983747
Feature,56636,Hot Springs Windfarm LLC,55891,Hot Springs,WND,21,0,0,0,,0,,,0,0,0,21,,,Wind = 21 MW,IPP,EIA,Wind,Point,-115.46559999964235,43.02719999985739
Feature,56637,Bennett Creek Windfarm LLC,55890,Bennett Creek Windfarm LLC,WND,21,0,0,0,,0,,,0,0,0,21,,,Wind = 21 MW,IPP,EIA,Wind,Point,-115.48030000040895,43.05359999980071
